"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-19 18:00:00",7062,-40,0,0.01891484,0
"2012-07-19 18:10:00",7063,-40,0,0.01891484,0
"2012-07-19 18:20:00",7064,-40,0,0.01891484,0
"2012-07-19 18:30:00",7065,-40,0,0.01891484,0
"2012-07-19 18:40:00",7066,-40,0,0.01891484,0
"2012-07-19 18:50:00",7067,-40,0,0.01891484,0
"2012-07-19 19:00:00",7068,-40,0,0.01891484,0
"2012-07-19 19:10:00",7069,-40,0,0.01891484,0
"2012-07-19 19:20:00",7070,-40,0,0.01891484,0
"2012-07-19 19:30:00",7071,-40,0,0.01891484,0
"2012-07-19 19:40:00",7072,-40,0,0.01891484,0
"2012-07-19 19:50:00",7073,-40,0,0.01891484,0
"2012-07-19 20:00:00",7074,-40,0,0.01891484,0
"2012-07-19 20:10:00",7075,-40,0,0.01891484,0
"2012-07-19 20:20:00",7076,-40,0,0.01891484,0
"2012-07-19 20:30:00",7077,-40,0,0.01891484,0
"2012-07-19 20:40:00",7078,-40,0,0.01891484,0
"2012-07-19 20:50:00",7079,-40,0,0.01891484,0
"2012-07-19 21:00:00",7080,-40,0,0.01891484,0
"2012-07-19 21:10:00",7081,-40,0,0.01891484,0
"2012-07-19 21:20:00",7082,-40,0,0.01891484,0
"2012-07-19 21:30:00",7083,-40,0,0.01891484,0
"2012-07-19 21:40:00",7084,-40,0,0.01891484,0
"2012-07-19 21:50:00",7085,-40,0,0.01891484,0
"2012-07-19 22:00:00",7086,-40,0,0.01891484,0
"2012-07-19 22:10:00",7087,-40,0,0.01891484,0
"2012-07-19 22:20:00",7088,-40,0,0.01891484,0
"2012-07-19 22:30:00",7089,-40,0,0.01891484,0
"2012-07-19 22:40:00",7090,-40,0,0.01891484,0
